"X","condition","chain","gen","trial.nr","context","target.meaning","word.produced","innovation","innovationForMeaning","innovation.mutation","guessedMeaning","correctGuess","correctSpikiness","Human","contextString","targetString","estimatedSpikinessRating"
1251,"Learn",4,3,75,"[0, 10, 3, 6, 1, 5]",0,"faludelu",TRUE,TRUE,FALSE,9,FALSE,FALSE,TRUE,"SpikyRed,RoundGreenThick,SpikyRedThick,RoundRed,SpikyGreen,SpikyBlueThick","SpikyRed",3.88505132857922
1252,"Learn",4,3,76,"[9, 8, 5, 0, 11, 4]",11,"kipe",FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,"RoundRedThick,RoundBlue,SpikyBlueThick,SpikyRed,RoundBlueThick,SpikyGreenThick","RoundBlueThick",4.20064380541409
1253,"Learn",4,3,77,"[9, 5, 4, 1, 3, 6]",3,"romiba",TRUE,TRUE,FALSE,6,FALSE,FALSE,TRUE,"RoundRedThick,SpikyBlueThick,SpikyGreenThick,SpikyGreen,SpikyRedThick,RoundRed","SpikyRedThick",3.9346603804609
1254,"Learn",4,3,78,"[10, 0, 3, 6, 9, 4]",9,"faludelu",FALSE,FALSE,FALSE,9,TRUE,TRUE,FALSE,"RoundGreenThick,SpikyRed,SpikyRedThick,RoundRed,RoundRedThick,SpikyGreenThick","RoundRedThick",3.88505132857922
1255,"Learn",4,3,79,"[1, 7, 4, 5, 2, 6]",4,"romiba",TRUE,TRUE,FALSE,6,FALSE,FALSE,TRUE,"SpikyGreen,RoundGreen,SpikyGreenThick,SpikyBlueThick,SpikyBlue,RoundRed","SpikyGreenThick",3.9346603804609
1256,"Learn",4,3,80,"[0, 7, 4, 2, 11, 6]",0,"tuquebona",TRUE,FALSE,FALSE,6,FALSE,FALSE,FALSE,"SpikyRed,RoundGreen,SpikyGreenThick,SpikyBlue,RoundBlueThick,RoundRed","SpikyRed",3.9453551972758
1257,"Learn",4,3,81,"[7, 0, 8, 6, 3, 4]",6,"romiba",FALSE,FALSE,FALSE,6,TRUE,TRUE,TRUE,"RoundGreen,SpikyRed,RoundBlue,RoundRed,SpikyRedThick,SpikyGreenThick","RoundRed",3.9346603804609
1258,"Learn",4,3,82,"[7, 4, 2, 1, 10, 9]",10,"paludelu",FALSE,FALSE,FALSE,10,TRUE,TRUE,FALSE,"RoundGreen,SpikyGreenThick,SpikyBlue,SpikyGreen,RoundGreenThick,RoundRedThick","RoundGreenThick",3.8917244692682
1259,"Learn",4,3,83,"[11, 1, 3, 10, 2, 5]",1,"lea",FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,"RoundBlueThick,SpikyGreen,SpikyRedThick,RoundGreenThick,SpikyBlue,SpikyBlueThick","SpikyGreen",3.93238397647762
1260,"Learn",4,3,84,"[0, 2, 3, 10, 9, 8]",2,"kipe",FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,"SpikyRed,SpikyBlue,SpikyRedThick,RoundGreenThick,RoundRedThick,RoundBlue","SpikyBlue",4.20064380541409
1261,"Learn",4,3,85,"[6, 4, 2, 7, 3, 8]",7,"faludelu",TRUE,TRUE,FALSE,9,FALSE,TRUE,TRUE,"RoundRed,SpikyGreenThick,SpikyBlue,RoundGreen,SpikyRedThick,RoundBlue","RoundGreen",3.88505132857922
1262,"Learn",4,3,86,"[0, 7, 1, 11, 9, 4]",4,"remuru",TRUE,FALSE,FALSE,0,FALSE,TRUE,FALSE,"SpikyRed,RoundGreen,SpikyGreen,RoundBlueThick,RoundRedThick,SpikyGreenThick","SpikyGreenThick",3.96558110468929
1263,"Learn",4,3,87,"[4, 0, 10, 5, 6, 7]",10,"lie",TRUE,TRUE,TRUE,5,FALSE,FALSE,TRUE,"SpikyGreenThick,SpikyRed,RoundGreenThick,SpikyBlueThick,RoundRed,RoundGreen","RoundGreenThick",3.98865911578583
1264,"Learn",4,3,88,"[7, 10, 4, 2, 3, 6]",6,"romiba",FALSE,FALSE,FALSE,6,TRUE,TRUE,FALSE,"RoundGreen,RoundGreenThick,SpikyGreenThick,SpikyBlue,SpikyRedThick,RoundRed","RoundRed",3.9346603804609
1265,"Learn",4,3,89,"[8, 1, 6, 10, 5, 4]",5,"kipe",FALSE,FALSE,FALSE,5,TRUE,TRUE,TRUE,"RoundBlue,SpikyGreen,RoundRed,RoundGreenThick,SpikyBlueThick,SpikyGreenThick","SpikyBlueThick",4.20064380541409
1266,"Learn",4,3,90,"[4, 5, 11, 9, 7, 3]",3,"quemusije",TRUE,FALSE,FALSE,9,FALSE,FALSE,FALSE,"SpikyGreenThick,SpikyBlueThick,RoundBlueThick,RoundRedThick,RoundGreen,SpikyRedThick","SpikyRedThick",4.17939041818214
1267,"Learn",4,3,91,"[3, 9, 10, 8, 5, 6]",9,"faludelu",FALSE,FALSE,FALSE,9,TRUE,TRUE,TRUE,"SpikyRedThick,RoundRedThick,RoundGreenThick,RoundBlue,SpikyBlueThick,RoundRed","RoundRedThick",3.88505132857922
1268,"Learn",4,3,92,"[5, 6, 2, 1, 10, 4]",1,"lea",FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"SpikyBlueThick,RoundRed,SpikyBlue,SpikyGreen,RoundGreenThick,SpikyGreenThick","SpikyGreen",3.93238397647762
1269,"Learn",4,3,93,"[2, 5, 10, 4, 11, 3]",11,"romiba",TRUE,TRUE,FALSE,6,FALSE,TRUE,TRUE,"SpikyBlue,SpikyBlueThick,RoundGreenThick,SpikyGreenThick,RoundBlueThick,SpikyRedThick","RoundBlueThick",3.9346603804609
1270,"Learn",4,3,94,"[8, 3, 7, 0, 6, 4]",7,"neruru",TRUE,FALSE,FALSE,8,FALSE,TRUE,FALSE,"RoundBlue,SpikyRedThick,RoundGreen,SpikyRed,RoundRed,SpikyGreenThick","RoundGreen",3.96617917127916
1271,"Learn",4,3,95,"[11, 0, 4, 5, 2, 10]",2,"kipe",FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"RoundBlueThick,SpikyRed,SpikyGreenThick,SpikyBlueThick,SpikyBlue,RoundGreenThick","SpikyBlue",4.20064380541409
1272,"Learn",4,3,96,"[3, 4, 8, 9, 10, 6]",8,"doze",FALSE,FALSE,FALSE,8,TRUE,TRUE,FALSE,"SpikyRedThick,SpikyGreenThick,RoundBlue,RoundRedThick,RoundGreenThick,RoundRed","RoundBlue",4.02788982226069
1273,"Learn",4,3,97,"[2, 3, 4, 9, 11, 6]",9,"romiba",TRUE,TRUE,FALSE,6,FALSE,TRUE,TRUE,"SpikyBlue,SpikyRedThick,SpikyGreenThick,RoundRedThick,RoundBlueThick,RoundRed","RoundRedThick",3.9346603804609
1274,"Learn",4,3,98,"[10, 4, 3, 1, 11, 5]",1,"lea",FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"RoundGreenThick,SpikyGreenThick,SpikyRedThick,SpikyGreen,RoundBlueThick,SpikyBlueThick","SpikyGreen",3.93238397647762
1275,"Learn",4,3,99,"[7, 10, 6, 2, 9, 3]",2,"kipe",FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"RoundGreen,RoundGreenThick,RoundRed,SpikyBlue,RoundRedThick,SpikyRedThick","SpikyBlue",4.20064380541409
1276,"Learn",4,3,100,"[6, 0, 10, 1, 7, 9]",0,"tuquebona",FALSE,FALSE,FALSE,9,FALSE,FALSE,FALSE,"RoundRed,SpikyRed,RoundGreenThick,SpikyGreen,RoundGreen,RoundRedThick","SpikyRed",3.9453551972758
1277,"Learn",4,3,101,"[2, 4, 10, 11, 3, 7]",10,"fadulelu",TRUE,TRUE,TRUE,9,FALSE,TRUE,TRUE,"SpikyBlue,SpikyGreenThick,RoundGreenThick,RoundBlueThick,SpikyRedThick,RoundGreen","RoundGreenThick",3.89683716167762
1278,"Learn",4,3,102,"[9, 8, 6, 2, 7, 5]",6,"romiba",FALSE,FALSE,FALSE,6,TRUE,TRUE,FALSE,"RoundRedThick,RoundBlue,RoundRed,SpikyBlue,RoundGreen,SpikyBlueThick","RoundRed",3.9346603804609
1279,"Learn",4,3,103,"[4, 1, 7, 0, 11, 3]",3,"faludelu",TRUE,TRUE,FALSE,9,FALSE,FALSE,TRUE,"SpikyGreenThick,SpikyGreen,RoundGreen,SpikyRed,RoundBlueThick,SpikyRedThick","SpikyRedThick",3.88505132857922
1280,"Learn",4,3,104,"[2, 0, 5, 9, 10, 1]",5,"kipe",FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,"SpikyBlue,SpikyRed,SpikyBlueThick,RoundRedThick,RoundGreenThick,SpikyGreen","SpikyBlueThick",4.20064380541409
1281,"Learn",4,3,105,"[0, 11, 4, 7, 1, 9]",1,"lea",FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,"SpikyRed,RoundBlueThick,SpikyGreenThick,RoundGreen,SpikyGreen,RoundRedThick","SpikyGreen",3.93238397647762
1282,"Learn",4,3,106,"[5, 10, 11, 7, 2, 4]",7,"neruru",FALSE,FALSE,FALSE,10,FALSE,TRUE,FALSE,"SpikyBlueThick,RoundGreenThick,RoundBlueThick,RoundGreen,SpikyBlue,SpikyGreenThick","RoundGreen",3.96617917127916
1283,"Learn",4,3,107,"[6, 5, 0, 8, 1, 11]",6,"faludelu",TRUE,TRUE,FALSE,9,FALSE,TRUE,TRUE,"RoundRed,SpikyBlueThick,SpikyRed,RoundBlue,SpikyGreen,RoundBlueThick","RoundRed",3.88505132857922
1284,"Learn",4,3,108,"[5, 11, 8, 3, 4, 1]",3,"quemusije",TRUE,FALSE,FALSE,11,FALSE,FALSE,FALSE,"SpikyBlueThick,RoundBlueThick,RoundBlue,SpikyRedThick,SpikyGreenThick,SpikyGreen","SpikyRedThick",4.17939041818214
1285,"Learn",4,3,109,"[4, 1, 0, 9, 5, 2]",4,"romiba",TRUE,TRUE,FALSE,6,FALSE,FALSE,TRUE,"SpikyGreenThick,SpikyGreen,SpikyRed,RoundRedThick,SpikyBlueThick,SpikyBlue","SpikyGreenThick",3.9346603804609
1286,"Learn",4,3,110,"[7, 4, 9, 2, 1, 5]",2,"kipe",FALSE,FALSE,FALSE,5,FALSE,TRUE,FALSE,"RoundGreen,SpikyGreenThick,RoundRedThick,SpikyBlue,SpikyGreen,SpikyBlueThick","SpikyBlue",4.20064380541409
1287,"Learn",4,3,111,"[6, 0, 9, 2, 4, 5]",5,"neruru",TRUE,TRUE,FALSE,7,FALSE,FALSE,TRUE,"RoundRed,SpikyRed,RoundRedThick,SpikyBlue,SpikyGreenThick,SpikyBlueThick","SpikyBlueThick",3.96617917127916
1288,"Learn",4,3,112,"[2, 4, 1, 8, 10, 7]",4,"remuru",TRUE,FALSE,FALSE,7,FALSE,FALSE,FALSE,"SpikyBlue,SpikyGreenThick,SpikyGreen,RoundBlue,RoundGreenThick,RoundGreen","SpikyGreenThick",3.96558110468929
1289,"Learn",4,3,113,"[1, 10, 3, 6, 11, 7]",11,"neruru",TRUE,TRUE,FALSE,7,FALSE,TRUE,TRUE,"SpikyGreen,RoundGreenThick,SpikyRedThick,RoundRed,RoundBlueThick,RoundGreen","RoundBlueThick",3.96617917127916
1290,"Learn",4,3,114,"[6, 5, 11, 4, 9, 3]",11,"kipe",TRUE,FALSE,FALSE,5,FALSE,FALSE,FALSE,"RoundRed,SpikyBlueThick,RoundBlueThick,SpikyGreenThick,RoundRedThick,SpikyRedThick","RoundBlueThick",4.20064380541409
1291,"Learn",4,3,115,"[7, 4, 5, 2, 8, 3]",7,"quemusije",TRUE,TRUE,FALSE,3,FALSE,FALSE,TRUE,"RoundGreen,SpikyGreenThick,SpikyBlueThick,SpikyBlue,RoundBlue,SpikyRedThick","RoundGreen",4.17939041818214
1292,"Learn",4,3,116,"[5, 1, 3, 2, 4, 10]",10,"paludelu",TRUE,FALSE,FALSE,10,TRUE,TRUE,FALSE,"SpikyBlueThick,SpikyGreen,SpikyRedThick,SpikyBlue,SpikyGreenThick,RoundGreenThick","RoundGreenThick",3.8917244692682
1293,"Learn",4,3,117,"[9, 7, 11, 8, 3, 10]",8,"doze",FALSE,FALSE,FALSE,8,TRUE,TRUE,TRUE,"RoundRedThick,RoundGreen,RoundBlueThick,RoundBlue,SpikyRedThick,RoundGreenThick","RoundBlue",4.02788982226069
1294,"Learn",4,3,118,"[2, 10, 1, 7, 11, 8]",8,"doze",FALSE,FALSE,FALSE,8,TRUE,TRUE,FALSE,"SpikyBlue,RoundGreenThick,SpikyGreen,RoundGreen,RoundBlueThick,RoundBlue","RoundBlue",4.02788982226069
1295,"Learn",4,3,119,"[2, 10, 5, 0, 3, 7]",0,"quemusije",TRUE,TRUE,FALSE,3,FALSE,TRUE,TRUE,"SpikyBlue,RoundGreenThick,SpikyBlueThick,SpikyRed,SpikyRedThick,RoundGreen","SpikyRed",4.17939041818214
1296,"Learn",4,3,120,"[8, 1, 6, 9, 3, 5]",9,"faludelu",TRUE,FALSE,FALSE,5,FALSE,FALSE,FALSE,"RoundBlue,SpikyGreen,RoundRed,RoundRedThick,SpikyRedThick,SpikyBlueThick","RoundRedThick",3.88505132857922
1297,"Learn",4,4,73,"[0, 5, 2, 6, 4, 1]",0,"quemusije",FALSE,FALSE,FALSE,0,TRUE,TRUE,TRUE,"SpikyRed,SpikyBlueThick,SpikyBlue,RoundRed,SpikyGreenThick,SpikyGreen","SpikyRed",4.17939041818214
1298,"Learn",4,4,74,"[9, 6, 1, 2, 0, 4]",9,"romiba",FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,"RoundRedThick,RoundRed,SpikyGreen,SpikyBlue,SpikyRed,SpikyGreenThick","RoundRedThick",3.9346603804609
1299,"Learn",4,4,75,"[9, 8, 7, 11, 10, 5]",5,"neruru",FALSE,FALSE,FALSE,5,TRUE,TRUE,TRUE,"RoundRedThick,RoundBlue,RoundGreen,RoundBlueThick,RoundGreenThick,SpikyBlueThick","SpikyBlueThick",3.96617917127916
1300,"Learn",4,4,76,"[8, 11, 3, 2, 6, 4]",3,"faludelu",FALSE,FALSE,FALSE,3,TRUE,TRUE,FALSE,"RoundBlue,RoundBlueThick,SpikyRedThick,SpikyBlue,RoundRed,SpikyGreenThick","SpikyRedThick",3.88505132857922
1301,"Learn",4,4,77,"[8, 0, 2, 11, 3, 7]",3,"faludelu",FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,"RoundBlue,SpikyRed,SpikyBlue,RoundBlueThick,SpikyRedThick,RoundGreen","SpikyRedThick",3.88505132857922
1302,"Learn",4,4,78,"[3, 9, 4, 1, 7, 2]",1,"lea",FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"SpikyRedThick,RoundRedThick,SpikyGreenThick,SpikyGreen,RoundGreen,SpikyBlue","SpikyGreen",3.93238397647762
1303,"Learn",4,4,79,"[3, 10, 6, 7, 1, 2]",2,"kipe",FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"SpikyRedThick,RoundGreenThick,RoundRed,RoundGreen,SpikyGreen,SpikyBlue","SpikyBlue",4.20064380541409
1304,"Learn",4,4,80,"[7, 2, 9, 1, 11, 10]",11,"neruru",FALSE,FALSE,FALSE,11,TRUE,TRUE,FALSE,"RoundGreen,SpikyBlue,RoundRedThick,SpikyGreen,RoundBlueThick,RoundGreenThick","RoundBlueThick",3.96617917127916
1305,"Learn",4,4,81,"[10, 4, 6, 8, 5, 1]",6,"quemusije",TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,"RoundGreenThick,SpikyGreenThick,RoundRed,RoundBlue,SpikyBlueThick,SpikyGreen","RoundRed",4.17939041818214
1306,"Learn",4,4,82,"[2, 8, 1, 0, 3, 11]",0,"quemusije",FALSE,FALSE,FALSE,3,FALSE,TRUE,FALSE,"SpikyBlue,RoundBlue,SpikyGreen,SpikyRed,SpikyRedThick,RoundBlueThick","SpikyRed",4.17939041818214
1307,"Learn",4,4,83,"[10, 5, 9, 1, 8, 0]",9,"falulepa",TRUE,TRUE,TRUE,3,FALSE,FALSE,TRUE,"RoundGreenThick,SpikyBlueThick,RoundRedThick,SpikyGreen,RoundBlue,SpikyRed","RoundRedThick",3.89777546478834
1308,"Learn",4,4,84,"[11, 1, 6, 8, 10, 9]",10,"faludelu",FALSE,FALSE,FALSE,9,FALSE,TRUE,FALSE,"RoundBlueThick,SpikyGreen,RoundRed,RoundBlue,RoundGreenThick,RoundRedThick","RoundGreenThick",3.88505132857922
1309,"Learn",4,4,85,"[5, 9, 3, 1, 10, 8]",10,"faludelu",FALSE,FALSE,FALSE,10,TRUE,TRUE,TRUE,"SpikyBlueThick,RoundRedThick,SpikyRedThick,SpikyGreen,RoundGreenThick,RoundBlue","RoundGreenThick",3.88505132857922
1310,"Learn",4,4,86,"[1, 2, 6, 7, 11, 9]",7,"quemusije",FALSE,FALSE,FALSE,7,TRUE,TRUE,FALSE,"SpikyGreen,SpikyBlue,RoundRed,RoundGreen,RoundBlueThick,RoundRedThick","RoundGreen",4.17939041818214
1311,"Learn",4,4,87,"[2, 4, 1, 7, 8, 0]",8,"doze",FALSE,FALSE,FALSE,8,TRUE,TRUE,TRUE,"SpikyBlue,SpikyGreenThick,SpikyGreen,RoundGreen,RoundBlue,SpikyRed","RoundBlue",4.02788982226069
1312,"Learn",4,4,88,"[4, 8, 6, 1, 2, 0]",8,"doze",FALSE,FALSE,FALSE,8,TRUE,TRUE,FALSE,"SpikyGreenThick,RoundBlue,RoundRed,SpikyGreen,SpikyBlue,SpikyRed","RoundBlue",4.02788982226069
1313,"Learn",4,4,89,"[11, 5, 3, 1, 10, 8]",11,"faludelu",TRUE,TRUE,FALSE,6,FALSE,TRUE,TRUE,"RoundBlueThick,SpikyBlueThick,SpikyRedThick,SpikyGreen,RoundGreenThick,RoundBlue","RoundBlueThick",3.88505132857922
1314,"Learn",4,4,90,"[6, 4, 11, 1, 9, 0]",4,"romiba",FALSE,FALSE,FALSE,4,TRUE,TRUE,FALSE,"RoundRed,SpikyGreenThick,RoundBlueThick,SpikyGreen,RoundRedThick,SpikyRed","SpikyGreenThick",3.9346603804609
1315,"Learn",4,4,91,"[6, 7, 8, 4, 9, 0]",7,"quemusije",FALSE,FALSE,FALSE,7,TRUE,TRUE,TRUE,"RoundRed,RoundGreen,RoundBlue,SpikyGreenThick,RoundRedThick,SpikyRed","RoundGreen",4.17939041818214
1316,"Learn",4,4,92,"[0, 3, 11, 6, 1, 5]",6,"faludelu",TRUE,FALSE,FALSE,3,FALSE,FALSE,FALSE,"SpikyRed,SpikyRedThick,RoundBlueThick,RoundRed,SpikyGreen,SpikyBlueThick","RoundRed",3.88505132857922
1317,"Learn",4,4,93,"[2, 0, 5, 11, 1, 3]",1,"lea",FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,"SpikyBlue,SpikyRed,SpikyBlueThick,RoundBlueThick,SpikyGreen,SpikyRedThick","SpikyGreen",3.93238397647762
1318,"Learn",4,4,94,"[2, 11, 4, 7, 8, 1]",2,"kipe",FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,"SpikyBlue,RoundBlueThick,SpikyGreenThick,RoundGreen,RoundBlue,SpikyGreen","SpikyBlue",4.20064380541409
1319,"Learn",4,4,95,"[1, 4, 0, 11, 2, 6]",4,"romobila",TRUE,TRUE,TRUE,4,TRUE,TRUE,TRUE,"SpikyGreen,SpikyGreenThick,SpikyRed,RoundBlueThick,SpikyBlue,RoundRed","SpikyGreenThick",3.89158011531923
1320,"Learn",4,4,96,"[0, 10, 5, 6, 9, 2]",5,"neruru",FALSE,FALSE,FALSE,5,TRUE,TRUE,FALSE,"SpikyRed,RoundGreenThick,SpikyBlueThick,RoundRed,RoundRedThick,SpikyBlue","SpikyBlueThick",3.96617917127916
1321,"Learn",4,4,97,"[2, 3, 10, 11, 5, 8]",5,"neruru",FALSE,FALSE,FALSE,5,TRUE,TRUE,TRUE,"SpikyBlue,SpikyRedThick,RoundGreenThick,RoundBlueThick,SpikyBlueThick,RoundBlue","SpikyBlueThick",3.96617917127916
1322,"Learn",4,4,98,"[0, 11, 10, 7, 3, 6]",0,"quemusije",FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,"SpikyRed,RoundBlueThick,RoundGreenThick,RoundGreen,SpikyRedThick,RoundRed","SpikyRed",4.17939041818214
1323,"Learn",4,4,99,"[9, 11, 10, 5, 0, 6]",9,"faludelu",TRUE,TRUE,FALSE,6,FALSE,TRUE,TRUE,"RoundRedThick,RoundBlueThick,RoundGreenThick,SpikyBlueThick,SpikyRed,RoundRed","RoundRedThick",3.88505132857922
1324,"Learn",4,4,100,"[9, 5, 10, 8, 4, 3]",4,"romiba",TRUE,FALSE,FALSE,3,FALSE,TRUE,FALSE,"RoundRedThick,SpikyBlueThick,RoundGreenThick,RoundBlue,SpikyGreenThick,SpikyRedThick","SpikyGreenThick",3.9346603804609
1325,"Learn",4,4,101,"[3, 6, 4, 7, 5, 0]",0,"quemusije",FALSE,FALSE,FALSE,0,TRUE,TRUE,TRUE,"SpikyRedThick,RoundRed,SpikyGreenThick,RoundGreen,SpikyBlueThick,SpikyRed","SpikyRed",4.17939041818214
1326,"Learn",4,4,102,"[1, 7, 0, 11, 3, 10]",11,"neruru",TRUE,FALSE,FALSE,11,TRUE,TRUE,FALSE,"SpikyGreen,RoundGreen,SpikyRed,RoundBlueThick,SpikyRedThick,RoundGreenThick","RoundBlueThick",3.96617917127916
1327,"Learn",4,4,103,"[9, 2, 10, 6, 0, 5]",10,"neruru",TRUE,TRUE,FALSE,11,FALSE,TRUE,TRUE,"RoundRedThick,SpikyBlue,RoundGreenThick,RoundRed,SpikyRed,SpikyBlueThick","RoundGreenThick",3.96617917127916
1328,"Learn",4,4,104,"[1, 2, 4, 3, 6, 8]",1,"lea",FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"SpikyGreen,SpikyBlue,SpikyGreenThick,SpikyRedThick,RoundRed,RoundBlue","SpikyGreen",3.93238397647762
1329,"Learn",4,4,105,"[7, 5, 2, 4, 11, 8]",8,"doze",FALSE,FALSE,FALSE,8,TRUE,TRUE,TRUE,"RoundGreen,SpikyBlueThick,SpikyBlue,SpikyGreenThick,RoundBlueThick,RoundBlue","RoundBlue",4.02788982226069
1330,"Learn",4,4,106,"[0, 10, 8, 7, 2, 1]",8,"doze",FALSE,FALSE,FALSE,8,TRUE,TRUE,FALSE,"SpikyRed,RoundGreenThick,RoundBlue,RoundGreen,SpikyBlue,SpikyGreen","RoundBlue",4.02788982226069
1331,"Learn",4,4,107,"[11, 6, 1, 10, 2, 5]",1,"lea",FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,"RoundBlueThick,RoundRed,SpikyGreen,RoundGreenThick,SpikyBlue,SpikyBlueThick","SpikyGreen",3.93238397647762
1332,"Learn",4,4,108,"[6, 2, 11, 10, 4, 0]",6,"faludelu",FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,"RoundRed,SpikyBlue,RoundBlueThick,RoundGreenThick,SpikyGreenThick,SpikyRed","RoundRed",3.88505132857922
1333,"Learn",4,4,109,"[3, 1, 11, 8, 6, 4]",4,"faludelu",TRUE,TRUE,FALSE,3,FALSE,TRUE,TRUE,"SpikyRedThick,SpikyGreen,RoundBlueThick,RoundBlue,RoundRed,SpikyGreenThick","SpikyGreenThick",3.88505132857922
1334,"Learn",4,4,110,"[11, 0, 10, 2, 1, 9]",2,"kipe",FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,"RoundBlueThick,SpikyRed,RoundGreenThick,SpikyBlue,SpikyGreen,RoundRedThick","SpikyBlue",4.20064380541409
1335,"Learn",4,4,111,"[5, 6, 7, 0, 3, 10]",6,"quemusije",TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,"SpikyBlueThick,RoundRed,RoundGreen,SpikyRed,SpikyRedThick,RoundGreenThick","RoundRed",4.17939041818214
1336,"Learn",4,4,112,"[10, 1, 3, 5, 8, 4]",3,"faludelu",FALSE,FALSE,FALSE,3,TRUE,TRUE,FALSE,"RoundGreenThick,SpikyGreen,SpikyRedThick,SpikyBlueThick,RoundBlue,SpikyGreenThick","SpikyRedThick",3.88505132857922
1337,"Learn",4,4,113,"[7, 3, 5, 0, 11, 10]",7,"quemusije",FALSE,FALSE,FALSE,7,TRUE,TRUE,TRUE,"RoundGreen,SpikyRedThick,SpikyBlueThick,SpikyRed,RoundBlueThick,RoundGreenThick","RoundGreen",4.17939041818214
1338,"Learn",4,4,114,"[4, 0, 8, 1, 3, 7]",7,"quemusije",FALSE,FALSE,FALSE,7,TRUE,TRUE,FALSE,"SpikyGreenThick,SpikyRed,RoundBlue,SpikyGreen,SpikyRedThick,RoundGreen","RoundGreen",4.17939041818214
1339,"Learn",4,4,115,"[7, 4, 1, 6, 3, 5]",3,"faludelu",FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,"RoundGreen,SpikyGreenThick,SpikyGreen,RoundRed,SpikyRedThick,SpikyBlueThick","SpikyRedThick",3.88505132857922
1340,"Learn",4,4,116,"[2, 8, 6, 3, 5, 10]",10,"faludelu",TRUE,FALSE,FALSE,3,FALSE,FALSE,FALSE,"SpikyBlue,RoundBlue,RoundRed,SpikyRedThick,SpikyBlueThick,RoundGreenThick","RoundGreenThick",3.88505132857922
1341,"Learn",4,4,117,"[6, 9, 3, 2, 5, 8]",2,"kipe",FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"RoundRed,RoundRedThick,SpikyRedThick,SpikyBlue,SpikyBlueThick,RoundBlue","SpikyBlue",4.20064380541409
1342,"Learn",4,4,118,"[0, 3, 11, 4, 5, 8]",5,"neruru",FALSE,FALSE,FALSE,5,TRUE,TRUE,FALSE,"SpikyRed,SpikyRedThick,RoundBlueThick,SpikyGreenThick,SpikyBlueThick,RoundBlue","SpikyBlueThick",3.96617917127916
1343,"Learn",4,4,119,"[0, 11, 6, 8, 7, 4]",11,"neruru",FALSE,FALSE,FALSE,11,TRUE,TRUE,TRUE,"SpikyRed,RoundBlueThick,RoundRed,RoundBlue,RoundGreen,SpikyGreenThick","RoundBlueThick",3.96617917127916
1344,"Learn",4,4,120,"[8, 10, 1, 9, 5, 0]",9,"romiba",TRUE,FALSE,FALSE,5,FALSE,FALSE,FALSE,"RoundBlue,RoundGreenThick,SpikyGreen,RoundRedThick,SpikyBlueThick,SpikyRed","RoundRedThick",3.9346603804609
1345,"Learn",4,5,73,"[8, 10, 3, 1, 5, 0]",10,"faludelu",TRUE,TRUE,FALSE,4,FALSE,FALSE,TRUE,"RoundBlue,RoundGreenThick,SpikyRedThick,SpikyGreen,SpikyBlueThick,SpikyRed","RoundGreenThick",3.88505132857922
1346,"Learn",4,5,74,"[8, 9, 10, 5, 6, 11]",5,"neruru",FALSE,FALSE,FALSE,11,FALSE,FALSE,FALSE,"RoundBlue,RoundRedThick,RoundGreenThick,SpikyBlueThick,RoundRed,RoundBlueThick","SpikyBlueThick",3.96617917127916
1347,"Learn",4,5,75,"[3, 9, 5, 2, 4, 0]",4,"faludelu",FALSE,FALSE,FALSE,4,TRUE,TRUE,TRUE,"SpikyRedThick,RoundRedThick,SpikyBlueThick,SpikyBlue,SpikyGreenThick,SpikyRed","SpikyGreenThick",3.88505132857922
1348,"Learn",4,5,76,"[7, 4, 5, 1, 11, 6]",7,"quemusije",FALSE,FALSE,FALSE,6,FALSE,TRUE,FALSE,"RoundGreen,SpikyGreenThick,SpikyBlueThick,SpikyGreen,RoundBlueThick,RoundRed","RoundGreen",4.17939041818214
1349,"Learn",4,5,77,"[5, 3, 7, 4, 9, 1]",1,"lea",FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,"SpikyBlueThick,SpikyRedThick,RoundGreen,SpikyGreenThick,RoundRedThick,SpikyGreen","SpikyGreen",3.93238397647762
